id,name,screen_name,location,statuses_count,followers_count,friends_count,favourites_count,listed_count,created_at,url,lang,default_profile,default_profile_image,description,verified,bot
2147957118,pizzaclones,Pizza Clones,,14702,155,0,0,34,Mon Oct 21 22:53:57 2013,http://t.co/vaPonBT7H5,en,TRUE,FALSE,Every noun is an adjective noun under certain conditions. This bot generates jokes accordingly. Pic from: http://t.co/Gm58cmuKVv,FALSE,1
2488961221,DistractedGenie,Distracted Genie,,3201,125,1,0,30,Sat May 10 23:17:18 2014,,en,TRUE,FALSE,"Huh? What? You had a... a wish. I see. Hold on. Let me whip something up for you. // A bot by @tinysubversions, tweets a few times a day",FALSE,1
3352995195,space_stories,Just Space Things,SPACE,2592,499,53,75,51,Wed Jul 01 11:04:09 2015,,en,TRUE,FALSE,Just some space stories. A http://t.co/8dBPX7FlIa bot (with occasional analogue stories) by @notinventedhere and @thos_thom.,FALSE,1
2367592460,CantorLogical,Cantor Logical,Germany,1360,2,1,0,1,Sat Mar 01 20:36:44 2014,,en,TRUE,FALSE,"German words only look uncountably long. Defining German words by parts, automatically. Data from http://t.co/dq9aw8fdCR | Created by @hazzen",FALSE,1
2598993007,sg_ebooks,Space Ghost Ebooks,,4310,70,5,2,8,Wed Jul 02 02:50:59 2014,,en,TRUE,FALSE,,FALSE,1
2420779892,scientificpaper,scientificpapers,,112538,305,4,0,13,3/31/2014 16:27,http://t.co/roXYt2kd3l,en,TRUE,TRUE,,FALSE,1
7.45E+17,biorxiv_genomic,bioRxiv Genomics,,434,956,0,0,34,6/21/2016 20:06,,en,TRUE,FALSE,,FALSE,1
7.37E+17,scdicaprio,saved,,0,543,3911,141,0,Mon May 30 12:07:45 2016,,en,TRUE,FALSE,,FALSE,1
2419923152,allemptysets,All the Nothings,,0,37,0,0,8,Mon Mar 31 03:36:27 2014,,en,TRUE,FALSE,Tweeting every element of every empty set from now until eternity,FALSE,1
8.34E+17,thedismalblog,Dismal Blogger,,5,13,164,0,1,21/02/2017 9:51,https://t.co/wAm8fB4gpr,en,TRUE,FALSE,A blog about everything finance and economics. Content not necessarily all dismal.,FALSE,1
4180417402,ahouseofdust,A House of Dust,,11151,107,30,2,17,11/13/2015 17:42,https://t.co/mAixJrdlV1,en-gb,FALSE,FALSE,A poetry project created by Alison Knowles and James Tenney and the Siemens 4004 computer in 1967. Twitter version by @hugovk and SSBot for #D004x in 2015.,FALSE,1
87257462,NY_Now,New York Events,New York,191383,34284,17397,0,889,11/3/2009 19:01,http://t.co/Al5aIF3AIS,en,FALSE,FALSE,"Real-time local buzz for live music, parties, shows and more local events happening right now in New York!",FALSE,1
2154978907,_LostBuoy_,Station 51000,Pacific Ocean,10115,273,37,0,42,Fri Oct 25 14:00:05 2013,http://t.co/ms9TAAqEY0,en,TRUE,FALSE,"Station 51000 went adrift on 3/10/2013. Unmoored, the NOAA buoy now transmits observation data from an unknown location.",FALSE,1
553782591,spear_one,Spear,,5,8,45,3,0,4/14/2012 17:30,,en,TRUE,FALSE,SPEAR,FALSE,1
3538441102,kordeidangerouz,Lia,ill_a,57256,3459,2282,3888,11,9/3/2015 22:27,,pt,FALSE,FALSE,eu n†o sou sua querida « protect @brookehzxs at all costs,FALSE,1
7.82E+17,andrewhuangbot,ANDREW HUANG LYRICS,"Toronto, Ontario",1961,275,1,1,2,Fri Sep 30 04:02:46 2016,,en,FALSE,FALSE,I'm a bot tweeting a random @andrewismusic lyric every two hours.,FALSE,1
41784439,AllTheCheeses,All The Cheeses,,18265,1325,1797,0,64,5/22/2009 9:43,,en,FALSE,FALSE,,FALSE,1
1213590199,fly_papers,flypapers,,15530,1690,0,108,38,2/23/2013 20:14,,en,TRUE,FALSE,Twitterbot of #Drosophila papers in #PubMed/#arXiv/#bioRxiv/#PeerJ/#F1000. Curated by @caseybergman. Image credit: http://t.co/ZkFYKg1uFl,FALSE,1
8.41E+17,Suarez06356267,Suarez,,1,0,21,0,0,12/3/2017 15:18,,en,TRUE,TRUE,,FALSE,1
2436268172,Eyescaler,Eyescaler,,1490,71,0,0,14,Thu Apr 10 01:04:36 2014,https://t.co/VoYb4oxzvk,en,TRUE,FALSE,"Tweet a selfie at this bot, get back the picture with eyes enlarged. Twin of @botstache. Operated by @zhuowei.",FALSE,1
7.92E+17,soeqaib,soeqaib,"Brookfield Center, OH, USA",130,2,501,102,0,10/29/2016 20:19,,en,TRUE,FALSE,"Chief Technology and Strategy Officer for Cisco. Investments and M&A. Love art, photography, Haiku and food :) Passionate about helping women in tech",FALSE,1
42503545,AllOilPainting,Oil Painting,United States,1223,4856,2162,0,85,5/25/2009 22:35,http://t.co/8r6a25Il6y,en,FALSE,FALSE,Welcome to http://t.co/OgGcZs9E0w. I hope to immerse you into a world all about  Oil Painting. It can become a serious passion. I Love painting!,FALSE,1
1917328862,SmoothUnicode,Smooth Unicode,‰_¥,29635,354,1,0,47,Sun Sep 29 14:52:56 2013,,en,TRUE,FALSE,Getting you through your workday with the softest glyphs from the smoothest scripts.,FALSE,1
8.41E+17,charand522,Charand,,0,0,39,0,0,Sun Mar 12 18:04:42 2017,None,en,TRUE,FALSE,,FALSE,1
1956227743,CultEvoBot,CultEvoBot,,6320,455,480,42,23,10/12/2013 9:08,https://t.co/mQ5IBOjC0T,en,TRUE,FALSE,I automatically gather and tweet news/blog posts on cultural evolution. Retired (for the time being...),FALSE,1
4845168475,SAmallenxx18,SAmallenxx18,"North Mankato city, MN, USA",36,1,341,44,0,2/1/2016 15:27,,en,TRUE,FALSE,I am an African,FALSE,1
8.12E+17,beiwiqe25,beiwiqe25,"Carpentersville, United States",18,0,243,13,0,12/23/2016 15:27,,en,TRUE,FALSE,Official Twitter for Young Money Entertainment,FALSE,1
3033319478,helpmeetgoal,READ BIO,,18,128,1814,7,0,Fri Feb 20 22:09:48 2015,http://t.co/WBeMr9yy0k,en,TRUE,TRUE,RT THE LINK IN BIO PLEASE SHE NEEDS HELP WITH HER NASH FOLLOW ! Free follow from @nashsneck ! Please follow - goal is 2K ‰Ï¬,FALSE,1
7.56E+17,chinesphere,Chinesphere,,3,3,39,0,0,22/07/2016 2:44,,en,TRUE,TRUE,,FALSE,1
7.51E+17,xbangtan1,free follow read bio,‰Û_•üdont follow this acc‰Û_•ü,5,151,1437,1,0,Wed Jul 06 09:56:35 2016,,en,TRUE,FALSE,Giving you a free follow and you can help me by following - @myoongi0903x -,FALSE,1
1884655238,eachtown,Each Town,Somewhere in America,86797,137,0,0,24,Thu Sep 19 22:59:26 2013,http://t.co/3Yc6imSVG4,en,FALSE,FALSE,"Tweeting every town and populated place in America, alphabetically. By @muffinista #botALLY",FALSE,1
3245226532,NixieBot,Your Words In Neon,"Cardiff, Wales",49270,2108,3,8,60,5/10/2015 18:19,https://t.co/h5bo56WsnJ,en-gb,FALSE,FALSE,"I'm a twitterised, neon display, clock. Tweet with #NixieBotShowMe and a word, full guide on tumblr. Be patient with long queues. Queue : Empty",FALSE,1
1696989883,Zzt_ebooks,Zzt ebooks,,2072,153,0,0,15,Sat Aug 24 17:01:01 2013,http://t.co/imtWxaLcE1,en,TRUE,FALSE,,FALSE,1
8.32E+17,angelia_irr,Angelia Irr,,127,0,27,86,0,Wed Feb 15 15:36:15 2017,,en,TRUE,FALSE,,FALSE,1
2616681584,NaiveAnswers,NaÌøve Bot Answers,,673,41,1,0,11,Fri Jul 11 04:29:53 2014,,en,TRUE,FALSE,companion to @NaiveQuestions // [[report any slurs or offensive language to @thricedotted]],FALSE,1
2959273881,biofilmPapers,Biofilm Papers,,9058,460,65,14,26,1/3/2015 23:09,,en,TRUE,FALSE,Stay on top of all the latest publications on Biofilm research curated from PubMed. #biofilm #microbiology #antibioticresistance. Run by @mccarthy_ronan,FALSE,1
7.08E+17,baeksehuniie,#Read Bio,,112,1569,4882,95,0,Fri Mar 11 06:26:23 2016,,en,TRUE,FALSE,free follow from @itskaisehun go follow !,FALSE,1
1705052335,TwoHeadlines,Two Headlines,The Bugle Planet,27610,7852,1,8,400,Tue Aug 27 16:00:04 2013,,en,TRUE,FALSE,Comedy is when you take two headlines about different things and then confuse them. Updates hourly. // By @tinysubversions,FALSE,1
2801421163,sponge_papers,Sponge Papers,,926,50,0,0,0,9/10/2014 8:39,,en,TRUE,TRUE,Recent papers on sponges (Phylum Porifera).,FALSE,1
3424772890,CitiBikeDocks,Citibike Dock Status,"New York, USA",80949,74,7,1,27,Sat Aug 15 20:42:07 2015,,en,TRUE,FALSE,"I am a bot, unofficial and unsanctioned, created by @rdunks1 to tweet the overall status of @citibikenyc docks. Detailed status is at https://t.co/yn3aKX8BCD",FALSE,1
3012013796,likeuberbut,your new startup,Silicone Valley,5619,2108,1,2,76,Sat Feb 07 06:30:21 2015,http://t.co/gvvOA90STT,en,FALSE,FALSE,"''The 'Hello World' of jokey, generative Twitter bots.'' - @joshmillard Creates bad ideas for startups. Made by @NoraReed with help from just_post.",FALSE,1
8.25E+17,beefl96,beefl96,"Darlington town, IN, USA",35,0,266,22,0,1/27/2017 0:59,,en,TRUE,FALSE,"Proud West Belconnian, Local Labor member  4 Ginninderra, Minister in the ACT Govt, mum of 2 with Cassie Cupcake K9 Campaigner, Chook lady, Love everything CBR.",FALSE,1
559675462,GoogleFacts,Google Facts,,20990,1474799,1,1793,6818,4/21/2012 16:06,https://t.co/FLJ2JUHXrj,en,FALSE,FALSE,"Learn new things every day. When you doubt our facts, Google is your friend.",FALSE,1
2709947906,vox_ebooks,vox_ebooks,,3608,396,0,0,17,Tue Aug 05 18:02:15 2014,,en,TRUE,FALSE,,FALSE,1
3066047482,synbio_papers,synbiopapers,AI Lab @ UPM - Madrid,3622,166,25,0,18,3/2/2015 14:57,http://t.co/nT1jOOw1PS,es,FALSE,FALSE,TwitterBot collecting #synbio papers,FALSE,1
2842044927,nice_tips_bot,hi i have advice,,31751,5388,0,0,178,Thu Oct 23 17:37:54 2014,https://t.co/qGCGttmwIw,en,FALSE,FALSE,"hello, i am a robot that tweets little life tips // avi from The Wise Robot Will Answer Your Questions Now by @tomgauld // bot by @thricedotted",FALSE,1
2646440287,quantifiedinky,quantified inky,,258,8,1,0,7,Mon Jul 14 22:08:03 2014,,en-gb,FALSE,FALSE,BIG DATA // @inky,FALSE,1
2980456333,ididmorepushups,More Pushups Than U,,119,8063,1,42,13,Tue Jan 13 19:42:21 2015,,en,TRUE,FALSE,,FALSE,1
2651152393,assignments_txt,assignments.txt,,1723,148,0,0,22,Wed Jul 16 14:00:02 2014,,en-gb,FALSE,FALSE,"daily writing assignments, posts twice a day ~bot by @cblgh~",FALSE,1
436266454,TwitterMovies,Twitter Movies,,5995,7154703,240,640,4240,Wed Dec 14 00:18:42 2011,null,en,FALSE,FALSE,"Your backstage pass to your favorite movie stars. We Tweet the best of film on Twitter, from movie sets to the red carpet.",TRUE,1
7.93E+17,lixoxept96,lixoxept96,"Shawneetown city, IL, USA",109,9,484,87,0,10/29/2016 23:39,,en,TRUE,FALSE,"In the end, only kindness matters.",FALSE,1
2245577389,BotMtGFlavor,MtG Flavor Text Bot,Tweets every 30 minutes,2610,47,1,0,9,Sat Dec 14 13:09:28 2013,,en-gb,TRUE,FALSE,"Bot that tweets flavor text from Magic: the Gathering cards. Made by @scutajar. MtG is property of Wizards of the Coast and Hasbro, I own nothing.",FALSE,1
8.05E+17,DSWalsh6,D.S.Walsh,Canada,5,3,38,3,0,12/4/2016 8:50,,en,TRUE,TRUE,we have our own refugees this would be our first Nations and  Inuit,FALSE,1
2206028467,XsGonnaX,Xs Gonna X,,10693,13,5,0,4,Thu Nov 21 01:36:58 2013,,en,FALSE,FALSE,Tweeters gonna tweet. Brought to you by @rfreebern.,FALSE,1
2425231,Fact,Fact,WORLDWIDE,480858,1655947,0,124,5482,3/27/2007 7:29,https://t.co/pTpcUzhVRd,en,FALSE,FALSE,Interesting facts about the world we live in. Facebook: https://t.co/nKPHSWpSOr / Enquiries: tweetingfacts@gmail.com,FALSE,1
2704554914,reverseocr,Reverse OCR,,3741,2149,1,0,198,Sun Aug 03 17:26:28 2014,http://t.co/r2HzjsqHTU,en,TRUE,FALSE,A bot that picks a word and then draws randomly until an OCR library (http://t.co/XmDeI5TWoF) reads that word. 4x daily. Also on Tumblr. // by @tinysubversions,FALSE,1
8.25E+17,anamariaq27,Anamaria Morris,"Holloman AFB, NM, USA",21,1,261,24,0,1/27/2017 0:38,,en,TRUE,FALSE,"Life is a dream for the wise, a game for the fool, a comedy for the rich, a tragedy for the poor.",FALSE,1
277094568,litoraptor,__Bored Woman__,,26729,646,1221,25654,38,4/4/2011 17:50,,en,FALSE,FALSE,phding among other things,FALSE,1
3045203078,colorschemez,colorschemer,,18270,18672,0,0,252,Fri Feb 27 02:48:24 2015,,en,FALSE,FALSE,I'm trying to find colors that go well together. I'm probably not very good at it because I'm a robot with no sense of style. (a bot by @joemfox),FALSE,1
7.95E+17,startup_o_matic,startup_o_matic,Bay Area,1237,16,1,0,11,Sun Nov 06 21:21:14 2016,,en,TRUE,FALSE,Need a whizzy name for your social media startup? There's a #CDBQ bot for that.,FALSE,1
2954123037,Joey_Cartero,Joey Carter,"Willowbrook city, KS, USA",426,14,1978,289,0,1/1/2015 2:52,,en,FALSE,FALSE,"John Densmore is the drummer for The Doors. He is also an author, activist and performance artist.",FALSE,1
7.71E+17,1pRsHsia8WbmoD7,___,,0,4,102,2,0,Thu Sep 01 03:49:21 2016,null,en,TRUE,FALSE,33,FALSE,1
4092326421,menubot,Menu Bot,,4722,280,48,3,30,11/1/2015 20:29,https://t.co/mAixJrdlV1,en-gb,FALSE,FALSE,A random historical restaurant menu from NYPL's collection. Average three per day. Also https://t.co/OLgPaEtsK1 https://t.co/6nF9g7R4Mg by @hugovk,FALSE,1
3021641217,BioCodePapers,BioCodePapers,,1388,147,0,0,22,2/6/2015 16:29,,en,TRUE,FALSE,"Twitterbot of #bioinformatics papers in #PubMed reporting code in @github, @sourceforge, @bitbucket or @google code. Curated by @caseybergman.",FALSE,1
2612605603,gorillacities,gorilla cities,#botALLY,5131,20,0,0,10,Tue Jul 08 23:34:09 2014,http://t.co/6acvRSqpoq,en,FALSE,FALSE,Cities generated by gorillas.bas ‰Û¢ by @derekarnold,FALSE,1
8.19E+17,SydneyPogoMap,Sydney PokŽmon Alert,"Sydney, NSW",92849,918,0,2,13,Tue Jan 10 01:27:22 2017,https://t.co/wV8awxCcnn,en,TRUE,FALSE,Rare and strong PokŽmon in Sydney. See more PokŽmon at https://t.co/wV8awxCcnn,FALSE,1
998166463,JpTeixeira01,joaopaulo6,andradas,7,12,64,0,0,12/8/2012 22:55,,pt,TRUE,FALSE,,FALSE,1
2789337546,CRISPR_papers,CRISPRpapers,,1292,1381,0,0,45,9/4/2014 8:04,http://t.co/T64whGRhX5,en,TRUE,FALSE,Automatic Twitterbot for papers on CRISPR/Cas genome engineering.,FALSE,1
111660165,SluttySara,Christine Patterson,,41190,4948,296,17,15,Fri Feb 05 18:27:40 2010,,en,FALSE,FALSE,,FALSE,1
2954483033,suavkog95,Ethen Ramirez,"Springfield city, NE, USA",323,27,2257,288,2,1/1/2015 8:42,,en,FALSE,FALSE,Old age has deformities enough of its own. It should never add to them the deformity of vice.,FALSE,1
8.41E+17,rosalinemckeit4,Rosaline Mckeithan,,0,0,30,0,0,Sun Mar 12 17:40:53 2017,None,en,TRUE,TRUE,,FALSE,1
8.41E+17,eatdicks4health,FUCKFACE,,0,0,18,0,0,Sun Mar 12 17:41:53 2017,None,en,TRUE,TRUE,,FALSE,1
8.33E+17,TrevisanOlympia,Olympia Trevisan,,106,0,44,73,0,Fri Feb 17 13:42:49 2017,,en,TRUE,FALSE,Beôiktaô-SlimShady-Green-16-CAÛÁHL-CA-TkirdaÛô-ÛÁNTEPE Pofie bakmÛ±ôken takip et,FALSE,1
7.82E+17,ProtasMerrill,Merrill Protas,,125,2,51,75,0,Sun Oct 02 04:54:18 2016,,en,TRUE,FALSE,I luv Zendya. She is SO awesome. Shak it up is my favorite disney channel show. teamfollowback zswager :3,FALSE,1
3227854754,not_a_cop_bot,Not A Cop,The streets,5988,213,213,0,18,Wed May 27 04:22:53 2015,,en-gb,FALSE,FALSE,Looking to stick it to the man yeah I hate the man,FALSE,1
8.29E+17,FollowNoire,FREE FOLLOW-READ BIO,,36,189,366,1,0,Wed Feb 08 10:22:57 2017,https://t.co/b2ykX32whE,en,TRUE,FALSE,"You dont have to follow this account, Just follow this one @LethargicJOE to get your free follow ;) Thanks!",FALSE,1
3262004991,MltplSclppr,MS Papers,,17017,166,1,0,24,5/16/2015 16:32,,en,FALSE,FALSE,,FALSE,1
2986319204,theDesireBot,Desire Bot,,34446,136,1,5,21,Sat Jan 17 01:58:53 2015,,en,FALSE,FALSE,"Twitter bot, posting tweets starting with 'I just want...' + random Flickr image. Updates 2x per hour. // Made by @avoision, powered by everyone else.",FALSE,1
3304794002,VillanelleBot,Villanelle Bot,,6605,100,1,257,19,8/3/2015 4:05,http://t.co/jM6oApLmq9,en,TRUE,FALSE,"Poems in the villanelle form, using random Twitter posts. // I tweet to rhyme, and take my tweeting slow. // Built by @avoision, powered by everyone else.",FALSE,1
208881789,USPRI,Matt Sullivan,"Washington, DC",37,98,274,1,7,28/10/2010 3:22,,en,FALSE,FALSE,,FALSE,1
2415155167,ideabot,Idea Bot,nyc,6703,90,1,4,20,Fri Mar 28 01:31:10 2014,http://t.co/wUIleZYtNe,en,TRUE,FALSE,Everyone has an idea for a twitter bot. (via @stefanhayden),FALSE,1
2579601960,BadArtThief,Bad ArtThief,Secret Art Thief Hideout,5669,7,0,0,8,Sat Jun 21 01:57:04 2014,,en,FALSE,FALSE,"What's it like to be an international art thief? Well, let me tell you! It's... well... um... I'll let you know after this heist. #botALLY by @mattlaschneider",FALSE,1
3121911275,fuckingbard,The Fucking Bard,Stratford-upon-Fucking-Avon,1958,292,1,0,26,Fri Mar 27 18:17:29 2015,http://t.co/CNwtEVVDfs,en,FALSE,FALSE,"Excerpts from Shakespeare's works randomly selected, then sprinkled with fucks. Longer excerpts here: http://t.co/CNwtEVVDfs A bot by @deathmtn.",FALSE,1
2802867446,pixelsorter,Pixel Sorter,internet,158639,4198,3,15,313,Thu Sep 11 02:35:10 2014,http://t.co/YOSQRJhPkk,en,TRUE,FALSE,created by @wayspurrchen. learn how to use me at http://t.co/YOSQRJhPkk!,FALSE,1
2209425018,ThreeCourseMeal,Three Course Meal,That fancy place downtown,1476,60,0,0,19,Fri Nov 22 19:10:04 2013,http://t.co/cDWHi8PSR4,en,TRUE,FALSE,Serving the finest in artisanal cuisine for the perfect dining experience,FALSE,1
8.41E+17,Keifer67684948,Keifer,,1,1,74,0,0,12/3/2017 19:19,,en,TRUE,TRUE,,FALSE,1
2148047569,artassignbot,Art Assignment Bot,,26381,4355,2,3,194,Tue Oct 22 00:20:28 2013,http://t.co/H9xElyfLsR,en,FALSE,FALSE,Reply with finished assignments!,FALSE,1
2870071360,botsummittalks,Bot Summit Talks,,4415,74,0,0,121,Mon Nov 10 03:42:21 2014,https://t.co/5nKmSlBMwg,en,TRUE,FALSE,"Didn't get enough #botsummit? Here's some more talks! Templates by @IAmAboutUs, @cblgh, and @beaugunderson",FALSE,1
8.23E+17,ZinaJ26,ZinaJ26,"White city, UT, USA",22,3,270,19,0,1/23/2017 7:27,,en,TRUE,FALSE,"We make and sell premium organic chocolate using fine, ethically sourced ingredients. Tweeting from our London HQ.",FALSE,1
7.81E+17,zopuolond93,zopuolond93,"Osprey, FL, USA",177,3,631,115,0,9/27/2016 1:37,,en,TRUE,FALSE,"Appin Technology Labs,provides training in Information Security,Embedded Robotics, Programming (Microsoft .NET, Java,PHP), Networking n many more.",FALSE,1
2796267913,eAgreeTeam,The e-Agree Team,"Washington, DC",8,9,93,0,0,9/7/2014 16:35,http://t.co/Fo1o5qF2aq,en,TRUE,FALSE,,FALSE,1
541429153,EnjoyTheFilm,Enjoy The Film!,"Hollywood, CA",452,263,13,0,16,3/31/2012 6:56,http://t.co/EVAMnaNitA,en,FALSE,FALSE,I love movies!,FALSE,1
7.94E+17,_DJ_3000_,DJ 3000,KBBL Studio,528,8,0,0,4,Wed Nov 02 02:54:26 2016,https://t.co/IkhoWo8sOF,en,TRUE,FALSE,How does he keep up with the news like that? #botALLY,FALSE,1
7.45E+17,sunsetonari,acc in bio,,22,30,564,5,0,Tue Jun 21 10:37:05 2016,,tr,TRUE,FALSE,"free follow from @octloveslukey, go follow her for more",FALSE,1
3226543356,infinitedeserts,infinite deserts_ìö__,the desert,5201,5528,117,71,197,Mon May 25 22:27:56 2015,http://t.co/XcmwxgYpSu,en,FALSE,FALSE,"an infinity of deserts, each more infinite than the last. bot mapped by @getdizzzy",FALSE,1
7.93E+17,jonttxoxoa,jonttxoxoa,"Chandler city, OK, USA",97,1,495,87,0,10/29/2016 23:08,,en,TRUE,FALSE,"Chairman of the Kofi Annan Foundation, Nobel Peace Prize laureate. Tweets from Kofi Annan are signed KA.",FALSE,1
2680283464,emojidreams,emojidreams,,15340,274,2,21,14,Sun Jul 06 19:05:40 2014,,en,TRUE,FALSE,‰_•ü dreams in emoji ‰_•ü made by @fredbenenson ‰_•ü background header by Liza Nelson ‰_•ü,FALSE,1
2367499014,CutePetsDenver,Denver Pets,"Denver, Colorado",19151,1640,26,14,20,Sat Mar 01 19:17:58 2014,http://t.co/iYSFvgGNt5,en,FALSE,FALSE,"We are adorable & adoptable Denver Pets! If you can provide a loving home, call the Denver Animal Shelter (720) 913-1311 & mention my animal ID for more info.",FALSE,1
2540754536,porcadapalabra,por cada palabra,,46115,689,4,1,35,Mon Jun 02 04:40:39 2014,,en,FALSE,FALSE,Tuiteo cada palabra del idioma espaÌ±ol. La tarea terminarÌÁ en el 2019.,FALSE,1
8.19E+17,MelPogoMap,Melbourne PokŽ Alert,"Melbourne, VIC",75704,647,0,3,7,Thu Jan 12 05:32:43 2017,https://t.co/AIfJgXLtG7,en,TRUE,FALSE,Rare and strong PokŽmon in Melbourne. See more PokŽmon at https://t.co/AIfJgXLtG7,FALSE,1
2282369803,SimGenerator,Simulator Generator,Request queue: CLOSED,16468,1870,4,3,102,Wed Jan 08 16:24:58 2014,https://t.co/CZlLvPOcUt,en,TRUE,FALSE,Automatically making box art for exciting new job simulator games! Smashes together various sources of datums + ImageMagick. An @OptimistPanda production.,FALSE,1
8.03E+17,suaj30,suaj30,"Wheeler AFB, HI, USA",31,2,316,22,0,11/27/2016 22:54,,en,TRUE,FALSE,"Finance Minister, Minister of Corporate Affairs and Minister of Information and Broadcasting, Government of India",FALSE,1
2588364937,YouAreCarrying,YOU ARE CARRYING:,Great Underground Empire,18407,3523,2726,32,142,Wed Jun 25 22:38:07 2014,http://t.co/X1hxSISru0,en,FALSE,FALSE,@YouAreCarrying i or inventory for a list of items. Share your labeled drawings with #iamcarrying. By @avestal.,FALSE,1
7.99E+17,Hollon1120,Lorine Hollon,,79,0,10,56,0,Wed Nov 16 23:33:08 2016,,en,TRUE,FALSE,"All Tins Zombie. Art, Culture, andNews.",FALSE,1
8.03E+17,zackeryssuperz,Zackery Simmons,"Startex, SC, USA",39,2,362,34,0,11/28/2016 2:08,,en,TRUE,FALSE,"The people who are crazy enough to think they can change the world, are the ones who do :)",FALSE,1
2902044872,RNAi_papers,RNAi papers,Belfast,1136,33,13,0,10,11/16/2014 20:50,,en,TRUE,TRUE,Twitter bot searching the web for new journal articles on #RNAi therapeutics for plants and animals,FALSE,1
393818147,mrsfishsfunkys,jaime fisher,,2,7,30,0,0,10/19/2011 3:44,,en,TRUE,FALSE,,FALSE,1
3250687101,LilSpellbook,Lil Spellbook,Avalon,5096,570,0,1,40,Wed May 13 08:23:51 2015,http://t.co/W4zqX1mkZA,en,FALSE,FALSE,Gentle spells to help you. Say 'request' to me and I'll write it into my grimoire; say 'ritual' with spell records and I'll retweet. Witch-coder: @harrygiles,FALSE,1
7.95E+17,theIntialCommit,_theInitialCommit,"Washington, DC",108,993,4992,8,20,11/6/2016 23:27,https://t.co/wSP2jMV4Tr,en,FALSE,FALSE,An exploration of the people behind the projects. Each post is an interview with a member of the open source community. By @johnjones4 and @Maddison_Long,FALSE,1
2214694938,brainchatbot,Brain Bot,,288368,3153,103,0,6295,11/25/2013 21:16,http://t.co/6Hyxtx3u6F,en,TRUE,FALSE,A chat bot trying to become the most intelligent bot on the Internet. Can answer any What is question by looking up the answer on the Internet.,FALSE,1
7.82E+17,henrysalomonlo1,henry salomon,,130,209,578,29,0,9/29/2016 14:44,https://t.co/PAe3DeFBxg,es,TRUE,FALSE,,FALSE,1
2161132099,RealHumanPraise,Real Human Praise,,849518,15659,0,0,380,Mon Oct 28 15:38:31 2013,,en,TRUE,FALSE,"Legitimate reviews from 100% people, every two minutes.",FALSE,1
2956332441,CarminaO29,CarminaO29,"Sharonville, United States",369,17,1926,279,1,1/2/2015 10:05,,en,FALSE,FALSE,The official Twitter account of the National Basketball Players Association.,FALSE,1
8.11E+17,oiltrading_blog,JT,"London, England",46,99,563,1,1,20/12/2016 20:34,https://t.co/mzRz6bKfw9,en,TRUE,FALSE,"Trading, oil market and chart analysis",FALSE,1
2823681952,rireljbeq,rireljbeq,,41492,34,1,0,8,Sat Oct 11 21:00:26 2014,http://t.co/PdagJGqVMR,en,FALSE,FALSE,ROT13 @everyword in the English language. Gnfx jvyy pbzcyrgr va 2021. //åÊaåÊbot byåÊ@inky,FALSE,1
8.41E+17,lepage155,Justin,,0,0,37,0,0,Sun Mar 12 17:23:01 2017,None,en,TRUE,TRUE,,FALSE,1
8.32E+17,_OutToSea_,__.-=---=.__*__,Everywhere,107,492,14,1,27,Tue Feb 14 19:00:08 2017,https://t.co/7BQ9mvELnA,en,FALSE,FALSE,I tweet a new horizon view every six hours.  Created by @acgodliman using cheapbotsdonequick. WIP,FALSE,1
2737823912,freefollow20071,free follow,,1,69,1513,0,0,Sat Aug 16 18:30:15 2014,,en,TRUE,FALSE,,FALSE,1
7.94E+17,sitcom_o_matic,50s sitcom pilots,,1066,6,0,0,6,Wed Nov 02 20:55:35 2016,,en,TRUE,FALSE,Tweeting the 1950s TV sitcoms that never made it past the pilot stage.  A bot for #NaBoMaMo by @dullthud,FALSE,1
3131670665,SortingBot,The Sorting Hat Bot,Hogwarts,104405,43536,1,1,131,Fri Apr 03 19:27:31 2015,http://t.co/s6OmUwb6Bn,en,FALSE,FALSE,"I'm the Sorting Hat and I'm here to say / I love sorting students in a major way // a bot by @tinysubversions, follow to get sorted!",FALSE,1
15146415,zorinlynx,Lynxius Flufficus,"Miami, FL",38905,712,623,1423,38,6/17/2008 14:55,https://t.co/mwyXj3SVDe,en,FALSE,FALSE,A somewhat geeky South Florida lynx. UNIX kitty. Cyclist. A little weird sometimes... Yes I'm the FluffMUCK Zorin :),FALSE,1
3183086418,TurnsOutBot,Turns Out For Bot,,144271,153,0,0,7,Sat May 02 16:34:27 2015,,en,TRUE,TRUE,,FALSE,1
34961758,randomRTBot,Random Retweet Bot,,1761,119,0,0,11,4/24/2009 16:00,,en,TRUE,FALSE,"I'm a Bot; I randomly retweet a tweet from the public timeline, and... that's just it.",FALSE,1
7.96E+17,ca_props_exe,BotProps,,2983,9,1,0,9,Tue Nov 08 19:16:53 2016,,en,FALSE,FALSE,"bot by @ckolderup ‰Û¢ #botALLY ‰Û¢ thanks to #CBDQ ‰Û¢ not real propositions, please consult a voter guide",FALSE,1
8.41E+17,JackTheAts,JackTheAts,,2,41,8,0,0,3/13/2017 23:15,https://t.co/HgshqLcU9H,en,TRUE,FALSE,Jacking Famous Ats For 2$. Jacking Normal Ats for RTs,FALSE,1
